dataset_name,group,seed,metrics_path,expected_run_dir,status,command,history_run_dir,output_validation,validated_run_dir,validated_metrics,validated_val_metrics,validated_config,validated_predictions,validated_best_summary
FD002,G1,7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_7/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_7,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G1_run.py', '--seed', '7', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/history/seed_7__20260327_224259_629840,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_7/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_7/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_7/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_7/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_7/best_summary.json
FD002,G1,21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_21/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_21,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G1_run.py', '--seed', '21', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/history/seed_21__20260327_225108_505821,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_21/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_21/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_21/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_21/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_21/best_summary.json
FD002,G1,42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_42/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_42,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G1_run.py', '--seed', '42', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/history/seed_42__20260327_225657_738070,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_42/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_42/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_42/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_42/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_42/best_summary.json
FD002,G1,87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_87/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_87,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G1_run.py', '--seed', '87', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/history/seed_87__20260327_230104_619013,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_87/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_87/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_87/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_87/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_87/best_summary.json
FD002,G1,123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_123/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_123,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G1_run.py', '--seed', '123', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/history/seed_123__20260327_230740_797401,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_123/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_123/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_123/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_123/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G1_CNN_BiLSTM_MSE/seed_123/best_summary.json
FD002,G2,7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_7/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_7,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '7', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/history/seed_7__20260327_231730_437024,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_7/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_7/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_7/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_7/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_7/best_summary.json
FD002,G2,21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_21/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_21,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '21', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/history/seed_21__20260327_232519_115962,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_21/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_21/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_21/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_21/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_21/best_summary.json
FD002,G2,42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_42/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_42,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '42', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/history/seed_42__20260327_233140_768959,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_42/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_42/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_42/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_42/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_42/best_summary.json
FD002,G2,87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_87/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_87,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '87', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/history/seed_87__20260327_234034_197323,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_87/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_87/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_87/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_87/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_87/best_summary.json
FD002,G2,123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_123/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_123,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '123', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/history/seed_123__20260327_234713_295659,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_123/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_123/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_123/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_123/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G2_CNN_BiLSTM_MSE_MCD/seed_123/best_summary.json
FD002,G3,7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '7', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/history/seed_7_a_0.04__20260327_235112_914522,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/best_summary.json
FD002,G3,21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '21', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/history/seed_21_a_0.04__20260327_235502_274469,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/best_summary.json
FD002,G3,42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '42', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/history/seed_42_a_0.04__20260327_235912_761941,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/best_summary.json
FD002,G3,87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '87', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/history/seed_87_a_0.04__20260328_000318_905849,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/best_summary.json
FD002,G3,123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '123', '--dataset', 'FD002', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/history/seed_123_a_0.04__20260328_000643_581400,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD002/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/best_summary.json
